stock_code,description_clean,n_transacciones,unidades_totales,revenue_total,precio_medio,cluster,categoria_regla,categorias_candidatas,num_categorias_candidatas,estrato_muestreo,categoria_predicha,confianza_margen,categoria_final
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,36,136,223.74,2.75,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.9714791110065992,Joyería y Bijouterie
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,17,18,44.19,2.5,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,2.016326049547341,Joyería y Bijouterie
90126A,PINK BERTIE MOBILE PHONE CHARM,6,20,37.14,2.25,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Decoración del Hogar']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.9339523143912019,Joyería y Bijouterie
90126B,BLUE BERTIE MOBILE PHONE CHARM,3,3,8.48,2.83,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Decoración del Hogar']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.9330468789476491,Joyería y Bijouterie
90126C,AMBER BERTIE MOBILE PHONE CHARM,5,21,42.1,2.69,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Decoración del Hogar']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.968979874532218,Joyería y Bijouterie
90127A,PINK BEADS HAND PHONE CHARM,2,14,19.92,1.86,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9744007340820127,Joyería y Bijouterie
90127B,BLUE BEADS HAND PHONE CHARM,2,2,2.5,1.25,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9360538563471912,Joyería y Bijouterie
90128A,PINK LEAVES AND BEADS PHONE CHARM,10,31,46.21,1.75,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9919625364137374,Joyería y Bijouterie
90128B,BLUE LEAVES AND BEADS PHONE CHARM,6,18,23.76,1.46,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9808433353549209,Joyería y Bijouterie
90128C,GREEN LEAVES AND BEADS PHONE CHARM,6,17,25.04,1.88,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9649105108097555,Joyería y Bijouterie
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,7,13,21.24,1.96,22,,[],0,Sin regla,Joyería y Bijouterie,1.1035779491845483,Joyería y Bijouterie
90129A,PINK GLASS TASSLE BAG CHARM,74,151,295.38,1.94,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.9852265588407687,Joyería y Bijouterie
90129B,TURQUOISE GLASS TASSLE BAG CHARM,62,146,329.95,2.07,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.9438021048502114,Joyería y Bijouterie
90129C,GREEN GLASS TASSLE BAG CHARM,51,107,243.38,2.11,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,2.0517039987481236,Joyería y Bijouterie
90129D,AMBER GLASS TASSLE BAG CHARM,34,67,161.57,2.15,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,2.0157040237418538,Joyería y Bijouterie
90129E,PURPLE GLASS TASSLE BAG CHARM,60,129,263.14,1.92,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,2.022186824846043,Joyería y Bijouterie
90129F,RED GLASS TASSLE BAG CHARM,41,81,183.26,2.16,29,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Bolsos y Carteras']",2,Joyería y Bijouterie,Joyería y Bijouterie,2.112472408014722,Joyería y Bijouterie
90130A,WHITE STONE CRYSTAL EARRINGS,16,28,82.51,2.94,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.1239732871128885,Joyería y Bijouterie
90130B,TURQ STONE CRYSTAL EARRINGS,49,64,188.09,2.94,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.1110402863746622,Joyería y Bijouterie
90130C,GREEN STONE CRYSTAL EARRINGS,24,25,73.62,2.94,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.144920372955279,Joyería y Bijouterie
90130D,RED STONE CRYSTAL EARRINGS,8,13,38.31,2.94,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.249111422143624,Joyería y Bijouterie
90131,PINK AMETHYST GOLD NECKLACE,5,10,69.62,6.97,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.3091645279237607,Joyería y Bijouterie
90132,LIGHT TOPAZ TEAL AQUA COL NECKLACE,7,7,35.63,5.09,28,Joyería y Bijouterie,"['Joyería y Bijouterie', 'Velas e Iluminación']",2,Joyería y Bijouterie,Joyería y Bijouterie,1.8838277085505366,Joyería y Bijouterie
90133,TEAL FUSCHIA COL BEAD NECKLACE,36,47,236.46,5.06,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0564340225850897,Joyería y Bijouterie
90134,OLD ROSE COMBO BEAD NECKLACE,96,126,370.92,2.94,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9718722490024518,Joyería y Bijouterie
90135,ORANGE WHT FUSCHIA STONES NECKLACE,3,9,44.75,5.01,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9423462188193015,Joyería y Bijouterie
90135A,ORANGE FUSCHIA STONES NECKLACE,4,11,54.62,4.99,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.946773737283677,Joyería y Bijouterie
90136,PALE PINK AMETHYST STONE NECKLACE,3,4,40.47,10.17,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9935344969472366,Joyería y Bijouterie
90137,PINK COMBO MINI CRYSTALS NECKLACE,15,26,132.52,5.2,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.975114331152195,Joyería y Bijouterie
90138,WHITE PINK MINI CRYSTALS NECKLACE,17,24,125.64,5.32,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9739906949784118,Joyería y Bijouterie
90139,FLOWER BROOCH 4 ASSORTED COLOURS,18,23,118.24,5.15,36,,[],0,Sin regla,Decoración del Hogar,0.5953924465336071,Decoración del Hogar
90140,PINK SWEETIE NECKLACE,7,9,67.9,7.56,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.6137148428011674,Joyería y Bijouterie
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,17,20,104.95,5.3,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.221956339201446,Joyería y Bijouterie
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,9,13,64.94,5.02,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.1938924647462086,Joyería y Bijouterie
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,13,16,83.69,5.3,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.262766688983851,Joyería y Bijouterie
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,5,7,36.33,5.29,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.268784043125948,Joyería y Bijouterie
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,5,10,50.06,5.06,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.4978446341981586,Joyería y Bijouterie
90142A,GREEN PENDANT SHELL NECKLACE,4,5,25.45,5.09,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.6167433009325327,Joyería y Bijouterie
90142B,IVORY PENDANT SHELL NECKLACE,1,1,5.09,5.09,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.5915455131979064,Joyería y Bijouterie
90142C,ROSE PINK PENDANT SHELL NECKLACE,1,1,5.09,5.09,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.5151638384388066,Joyería y Bijouterie
90142D,MOP PENDANT SHELL NECKLACE,5,11,54.59,4.98,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.628394572714388,Joyería y Bijouterie
90143,SILVER BRACELET W PASTEL FLOWER,41,79,599.13,7.63,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0524894505115396,Joyería y Bijouterie
90144,SILVER DROP EARRINGS WITH FLOWER,33,53,199.45,3.77,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9506361927690636,Joyería y Bijouterie
90145,SILVER HOOP EARRINGS WITH FLOWER,45,75,455.86,6.13,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9834648252719211,Joyería y Bijouterie
90146,FINE SILVER NECKLACE W PASTEL FLOWE,20,41,276.49,7.45,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9557417731427278,Joyería y Bijouterie
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,59,93,937.45,10.16,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9851142560815447,Joyería y Bijouterie
90148,LONG SILVER NECKLACE PASTEL FLOWER,18,27,343.98,12.74,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9685026544955289,Joyería y Bijouterie
90149,SILVER FLOWR PINK SHELL NECKLACE,9,62,410.26,7.37,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.229464023378916,Joyería y Bijouterie
90150,BLUE SHELL SILVER NECKLACE,8,13,97.5,7.5,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.3156857025874755,Joyería y Bijouterie
90151,SILVER NATURAL SHELL NECKLACE,9,16,136.17,8.52,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9676611896013982,Joyería y Bijouterie
90152A,SILVER NAT SHELL NECKLACE W PENDANT,7,7,40.34,5.76,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.345553068018855,Joyería y Bijouterie
90152B,BLUE GREEN SHELL NECKLACE W PENDANT,5,6,35.26,5.86,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.5892703185367454,Joyería y Bijouterie
90152C,BLUE NAT SHELL NECKLACE W PENDANT,4,7,41.65,5.95,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.4090849281952194,Joyería y Bijouterie
90154,LAZER CUT NECKLACE W PASTEL BEADS,7,59,439.65,8.71,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.989878785128202,Joyería y Bijouterie
90155,RESIN NECKLACE W PASTEL BEADS,21,30,226.16,7.56,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.01554303473652,Joyería y Bijouterie
90156,RESIN BRACELET W PASTEL BEADS,14,25,137.37,5.92,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9726706440520418,Joyería y Bijouterie
90157,RIVIERA NECKLACE,24,53,263.28,4.98,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.7623506608012738,Joyería y Bijouterie
90158,ST TROPEZ NECKLACE,63,77,386.32,5.03,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.463029947738031,Joyería y Bijouterie
90159,COTE D AZURE NECKLACE,20,38,188.58,4.97,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,3.342443004900001,Joyería y Bijouterie
90160A,PURPLE BOUDICCA LARGE BRACELET,25,52,362.51,6.98,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0192296363382116,Joyería y Bijouterie
90160B,RED BOUDICCA LARGE BRACELET,29,71,490.92,6.84,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0520656683146576,Joyería y Bijouterie
90160C,TURQ RED BOUDICCA LARGE BRACELET,45,97,677.0,7.01,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.953144732149469,Joyería y Bijouterie
90160D,PINK BOUDICCA LARGE BRACELET,25,76,529.22,6.98,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9898681364898247,Joyería y Bijouterie
90161A,ANT COPPER RED BOUDICCA BRACELET,43,70,349.96,5.02,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0287542723798726,Joyería y Bijouterie
90161B,ANT COPPER TURQ BOUDICCA BRACELET,76,147,734.16,5.02,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9902164113938214,Joyería y Bijouterie
90161C,ANT COPPER LIME BOUDICCA BRACELET,100,169,843.91,5.02,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9969750386876086,Joyería y Bijouterie
90161D,ANT COPPER PINK BOUDICCA BRACELET,75,138,687.52,4.99,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9938293439164494,Joyería y Bijouterie
90162A,ANT SILVER TURQUOISE BOUDICCA RING,11,30,88.5,2.95,22,,[],0,Sin regla,Joyería y Bijouterie,0.6166561053537738,Joyería y Bijouterie
90162B,ANT SILVER LIME GREEN BOUDICCA RING,20,55,162.25,2.95,22,,[],0,Sin regla,Joyería y Bijouterie,0.540451465338971,Joyería y Bijouterie
90162C,ANT SILVER FUSCHIA BOUDICCA RING,16,42,123.9,2.95,22,,[],0,Sin regla,Joyería y Bijouterie,0.8290450854127898,Joyería y Bijouterie
90162D,ANT SILVER PURPLE BOUDICCA RING,15,29,85.55,2.95,22,,[],0,Sin regla,Joyería y Bijouterie,0.6155335965053869,Joyería y Bijouterie
90163A,PINK ROSEBUD PEARL NECKLACE,24,37,280.71,7.61,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.01288688869614,Joyería y Bijouterie
90163B,WHITE ROSEBUD PEARL NECKLACE,9,13,98.45,7.57,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0023498191803024,Joyería y Bijouterie
90164A,PINK ROSEBUD PEARL BRACELET,25,40,230.39,6.93,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.073156228811198,Joyería y Bijouterie
90164B,WHITE ROSEBUD PEARL BRACELET,35,67,362.94,6.65,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0888740133698462,Joyería y Bijouterie
90165A,PINK ROSEBUD PEARL EARRINGS,27,42,106.49,2.52,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9725038453996764,Joyería y Bijouterie
90165B,WHITE ROSEBUD PEARL EARRINGS,35,52,131.65,2.52,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9727092936370614,Joyería y Bijouterie
90166,PINK WHITE ROSEBUD RING,31,40,168.94,4.22,22,,[],0,Sin regla,Joyería y Bijouterie,0.22016765422247964,Joyería y Bijouterie
90167,BEADED LOVE HEART JEWELLERY SET,111,2197,1801.17,1.09,31,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.8322990292911894,Joyería y Bijouterie
90168,2 DAISIES HAIR COMB,24,42,123.76,2.94,22,,[],0,Sin regla,Joyería y Bijouterie,0.0013823553676798328,Sin clasificar
90169,DAISY HAIR COMB,23,39,98.87,2.53,22,,[],0,Sin regla,Decoración del Hogar,0.1480012985051582,Sin clasificar
90170,DAISY HAIR BAND,73,150,249.58,1.67,22,,[],0,Sin regla,Papelería y Tarjetería,0.017574772007331263,Sin clasificar
90171,DAISY RING,27,47,59.65,1.27,22,,[],0,Sin regla,Joyería y Bijouterie,0.38187413479510235,Joyería y Bijouterie
90173,PAIR BUTTERFLY HAIR CLIPS,52,81,306.64,3.8,22,,[],0,Sin regla,Papelería y Tarjetería,0.44312631506446354,Papelería y Tarjetería
90174,BUTTERFLY HAIR BAND,32,50,126.12,2.52,22,,[],0,Sin regla,Papelería y Tarjetería,0.27631776124540675,Papelería y Tarjetería
90175A,WHITE GLASS CHUNKY CHARM BRACELET,62,107,964.45,9.03,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.6702875166562143,Joyería y Bijouterie
90175B,PINK GLASS CHUNKY CHARM BRACELET,27,36,322.85,8.97,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.767053142543766,Joyería y Bijouterie
90175C,BLUE GLASS CHUNKY CHARM BRACELET,20,37,332.95,9.04,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.7542364808045035,Joyería y Bijouterie
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,41,58,527.82,9.13,29,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.9662928589576487,Joyería y Bijouterie
90176A,CLASSIC DIAMANTE NECKLACE JET,7,10,75.88,7.58,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9610175653771242,Joyería y Bijouterie
90176B,DIAMANTE NECKLACE BLACK,4,5,37.62,7.53,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.2682177595417206,Joyería y Bijouterie
90176C,DIAMANTE NECKLACE,6,10,77.0,7.83,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.419808390169237,Joyería y Bijouterie
90176D,DIAMANTE NECKLACE PURPLE,7,11,82.81,7.54,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.229198903060613,Joyería y Bijouterie
90176E,DIAMANTE NECKLACE GREEN,3,4,29.98,7.49,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.15635154244284,Joyería y Bijouterie
90177A,CLASSIC DIAMANTE EARRINGS JET,14,19,55.69,2.92,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9830314972639507,Joyería y Bijouterie
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,19,31,91.38,2.95,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9685090434056596,Joyería y Bijouterie
90177C,DROP DIAMANTE EARRINGS CRYSTAL,24,37,109.03,2.95,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.288241429606594,Joyería y Bijouterie
90177D,DROP DIAMANTE EARRINGS PURPLE,25,46,135.76,2.95,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.189089903469557,Joyería y Bijouterie
90177E,DROP DIAMANTE EARRINGS GREEN,22,28,82.71,2.95,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.1525865100083865,Joyería y Bijouterie
90178A,AMBER CHUNKY GLASS BEAD NECKLACE,21,27,322.41,11.94,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.114636842832873,Joyería y Bijouterie
90178B,PURPLE CHUNKY GLASS BEAD NECKLACE,11,16,191.41,11.97,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.034541628837325,Joyería y Bijouterie
90179A,AMBER FINE BEAD NECKLACE W TASSEL,9,12,71.0,5.91,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0704373711687047,Joyería y Bijouterie
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,9,11,65.31,5.93,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9757038808261742,Joyería y Bijouterie
90179C,BLACK FINE BEAD NECKLACE W TASSEL,16,19,112.78,5.93,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.057643333076928,Joyería y Bijouterie
90180A,BLACK WHITE NECKLACE W TASSEL,28,44,396.64,9.73,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9791287667966277,Joyería y Bijouterie
90180B,PURPLE AMETHYST NECKLACE W TASSEL,14,18,179.88,10.01,28,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.20925965326328,Joyería y Bijouterie
90181A,AMBER GLASS SHELL PEARL NECKLACE,14,14,128.64,9.19,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0555867805630283,Joyería y Bijouterie
90181B,AMETHYST GLASS SHELL PEARL NECKLACE,24,25,231.27,9.26,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.09044732608812,Joyería y Bijouterie
90181C,BLACK GLASS SHELL PEARL NECKLACE,5,5,46.93,9.39,34,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.989713329318648,Joyería y Bijouterie
90182A,AMBER 3 BEAD DROP EARRINGS,9,9,26.16,2.91,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.3216899098498587,Joyería y Bijouterie
90182B,AMETHYST 3 BEAD DROP EARRINGS,6,6,17.53,2.92,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.2539365572122048,Joyería y Bijouterie
90182C,BLACK 3 BEAD DROP EARRINGS,13,19,55.74,2.93,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.3069174093560614,Joyería y Bijouterie
90183A,AMBER DROP EARRINGS W LONG BEADS,31,53,155.65,2.93,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9899059742279084,Joyería y Bijouterie
90183B,AMETHYST DROP EARRINGS W LONG BEADS,24,28,81.93,2.93,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9968049847153004,Joyería y Bijouterie
90183C,BLACK DROP EARRINGS W LONG BEADS,14,14,41.02,2.93,18,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0304777273840795,Joyería y Bijouterie
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,25,42,380.82,9.15,5,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,2.0036431208063887,Joyería y Bijouterie
